"","lon","lat"
"5667",-94.751860907804,33.7506721952614
"5668",-94.251860907804,33.7506721952614
"5669",-93.751860907804,33.7506721952614
"5670",-93.2518609078039,33.7506721952614
"5671",-92.7518609078039,33.7506721952614
"5672",-92.2518609078039,33.7506721952614
"5673",-91.7518609078039,33.7506721952614
"5674",-91.2518609078039,33.7506721952614
"5675",-90.7518609078039,33.7506721952614
"5678",-89.2518609078039,33.7506721952614
"5679",-88.7518609078039,33.7506721952614
"5680",-88.2518609078039,33.7506721952614
"5681",-87.7518609078039,33.7506721952614
"5682",-87.2518609078039,33.7506721952614
"5683",-86.7518609078039,33.7506721952614
"5684",-86.2518609078039,33.7506721952614
"5685",-85.7518609078039,33.7506721952614
"5686",-85.2518609078039,33.7506721952614
"5688",-84.2518609078039,33.7506721952614
"5689",-83.7518609078039,33.7506721952614
"5691",-82.7518609078039,33.7506721952614
"5694",-81.2518609078039,33.7506721952614
"5697",-79.7518609078039,33.7506721952614
"5698",-79.2518609078039,33.7506721952614
"5699",-78.7518609078039,33.7506721952614
"5761",-117.751860907804,33.2506721952614
"5766",-115.251860907804,33.2506721952614
"5767",-114.751860907804,33.2506721952614
"5768",-114.251860907804,33.2506721952614
"5769",-113.751860907804,33.2506721952614
"5770",-113.251860907804,33.2506721952614
"5772",-112.251860907804,33.2506721952614
"5773",-111.751860907804,33.2506721952614
"5774",-111.251860907804,33.2506721952614
"5775",-110.751860907804,33.2506721952614
"5776",-110.251860907804,33.2506721952614
"5777",-109.751860907804,33.2506721952614
"5778",-109.251860907804,33.2506721952614
"5779",-108.751860907804,33.2506721952614
"5780",-108.251860907804,33.2506721952614
"5781",-107.751860907804,33.2506721952614
"5782",-107.251860907804,33.2506721952614
"5783",-106.751860907804,33.2506721952614
"5784",-106.251860907804,33.2506721952614
"5785",-105.751860907804,33.2506721952614
"5786",-105.251860907804,33.2506721952614
"5787",-104.751860907804,33.2506721952614
"5789",-103.751860907804,33.2506721952614
"5790",-103.251860907804,33.2506721952614
"5791",-102.751860907804,33.2506721952614
"5792",-102.251860907804,33.2506721952614
"5793",-101.751860907804,33.2506721952614
"5794",-101.251860907804,33.2506721952614
"5795",-100.751860907804,33.2506721952614
"5796",-100.251860907804,33.2506721952614
"5797",-99.751860907804,33.2506721952614
"5798",-99.251860907804,33.2506721952614
"5799",-98.751860907804,33.2506721952614
"5800",-98.251860907804,33.2506721952614
"5801",-97.751860907804,33.2506721952614
"5802",-97.251860907804,33.2506721952614
"5804",-96.251860907804,33.2506721952614
"5805",-95.751860907804,33.2506721952614
"5806",-95.251860907804,33.2506721952614
"5807",-94.751860907804,33.2506721952614
"5811",-92.7518609078039,33.2506721952614
"5812",-92.2518609078039,33.2506721952614
"5813",-91.7518609078039,33.2506721952614
"5814",-91.2518609078039,33.2506721952614
"5817",-89.7518609078039,33.2506721952614
"5818",-89.2518609078039,33.2506721952614
"5819",-88.7518609078039,33.2506721952614
"5820",-88.2518609078039,33.2506721952614
"5822",-87.2518609078039,33.2506721952614
"5824",-86.2518609078039,33.2506721952614
"5825",-85.7518609078039,33.2506721952614
"5826",-85.2518609078039,33.2506721952614
"5828",-84.2518609078039,33.2506721952614
"5830",-83.2518609078039,33.2506721952614
"5831",-82.7518609078039,33.2506721952614
"5834",-81.2518609078039,33.2506721952614
"5835",-80.7518609078039,33.2506721952614
"5836",-80.2518609078039,33.2506721952614
"5837",-79.7518609078039,33.2506721952614
"5903",-116.751860907804,32.7506721952614
"5904",-116.251860907804,32.7506721952614
"5905",-115.751860907804,32.7506721952614
"5906",-115.251860907804,32.7506721952614
"5907",-114.751860907804,32.7506721952614
"5909",-113.751860907804,32.7506721952614
"5910",-113.251860907804,32.7506721952614
"5911",-112.751860907804,32.7506721952614
"5912",-112.251860907804,32.7506721952614
"5913",-111.751860907804,32.7506721952614
"5914",-111.251860907804,32.7506721952614
"5915",-110.751860907804,32.7506721952614
"5916",-110.251860907804,32.7506721952614
"5917",-109.751860907804,32.7506721952614
"5918",-109.251860907804,32.7506721952614
"5921",-107.751860907804,32.7506721952614
"5923",-106.751860907804,32.7506721952614
"5924",-106.251860907804,32.7506721952614
"5926",-105.251860907804,32.7506721952614
"5927",-104.751860907804,32.7506721952614
"5929",-103.751860907804,32.7506721952614
"5930",-103.251860907804,32.7506721952614
"5931",-102.751860907804,32.7506721952614
"5932",-102.251860907804,32.7506721952614
"5933",-101.751860907804,32.7506721952614
"5934",-101.251860907804,32.7506721952614
"5935",-100.751860907804,32.7506721952614
"5936",-100.251860907804,32.7506721952614
"5937",-99.751860907804,32.7506721952614
"5938",-99.251860907804,32.7506721952614
"5939",-98.751860907804,32.7506721952614
"5941",-97.751860907804,32.7506721952614
"5944",-96.251860907804,32.7506721952614
"5946",-95.251860907804,32.7506721952614
"5948",-94.251860907804,32.7506721952614
"5950",-93.2518609078039,32.7506721952614
"5951",-92.7518609078039,32.7506721952614
"5953",-91.7518609078039,32.7506721952614
"5954",-91.2518609078039,32.7506721952614
"5955",-90.7518609078039,32.7506721952614
"5956",-90.2518609078039,32.7506721952614
"5957",-89.7518609078039,32.7506721952614
"5958",-89.2518609078039,32.7506721952614
"5959",-88.7518609078039,32.7506721952614
"5960",-88.2518609078039,32.7506721952614
"5961",-87.7518609078039,32.7506721952614
"5962",-87.2518609078039,32.7506721952614
"5963",-86.7518609078039,32.7506721952614
"5964",-86.2518609078039,32.7506721952614
"5965",-85.7518609078039,32.7506721952614
"5966",-85.2518609078039,32.7506721952614
"5968",-84.2518609078039,32.7506721952614
"5970",-83.2518609078039,32.7506721952614
"5972",-82.2518609078039,32.7506721952614
"5973",-81.7518609078039,32.7506721952614
"5974",-81.2518609078039,32.7506721952614
"5975",-80.7518609078039,32.7506721952614
"5976",-80.2518609078039,32.7506721952614
"6043",-116.751860907804,32.2506721952614
"6044",-116.251860907804,32.2506721952614
"6045",-115.751860907804,32.2506721952614
"6046",-115.251860907804,32.2506721952614
"6047",-114.751860907804,32.2506721952614
"6048",-114.251860907804,32.2506721952614
"6049",-113.751860907804,32.2506721952614
"6050",-113.251860907804,32.2506721952614
"6051",-112.751860907804,32.2506721952614
"6052",-112.251860907804,32.2506721952614
"6053",-111.751860907804,32.2506721952614
"6056",-110.251860907804,32.2506721952614
"6057",-109.751860907804,32.2506721952614
"6058",-109.251860907804,32.2506721952614
"6059",-108.751860907804,32.2506721952614
"6060",-108.251860907804,32.2506721952614
"6061",-107.751860907804,32.2506721952614
"6062",-107.251860907804,32.2506721952614
"6064",-106.251860907804,32.2506721952614
"6065",-105.751860907804,32.2506721952614
"6066",-105.251860907804,32.2506721952614
"6067",-104.751860907804,32.2506721952614
"6069",-103.751860907804,32.2506721952614
"6070",-103.251860907804,32.2506721952614
"6071",-102.751860907804,32.2506721952614
"6072",-102.251860907804,32.2506721952614
"6073",-101.751860907804,32.2506721952614
"6075",-100.751860907804,32.2506721952614
"6076",-100.251860907804,32.2506721952614
"6078",-99.251860907804,32.2506721952614
"6079",-98.751860907804,32.2506721952614
"6080",-98.251860907804,32.2506721952614
"6081",-97.751860907804,32.2506721952614
"6082",-97.251860907804,32.2506721952614
"6083",-96.751860907804,32.2506721952614
"6085",-95.751860907804,32.2506721952614
"6088",-94.251860907804,32.2506721952614
"6089",-93.751860907804,32.2506721952614
"6091",-92.7518609078039,32.2506721952614
"6092",-92.2518609078039,32.2506721952614
"6093",-91.7518609078039,32.2506721952614
"6096",-90.2518609078039,32.2506721952614
"6098",-89.2518609078039,32.2506721952614
"6099",-88.7518609078039,32.2506721952614
"6100",-88.2518609078039,32.2506721952614
"6101",-87.7518609078039,32.2506721952614
"6102",-87.2518609078039,32.2506721952614
"6103",-86.7518609078039,32.2506721952614
"6105",-85.7518609078039,32.2506721952614
"6106",-85.2518609078039,32.2506721952614
"6107",-84.7518609078039,32.2506721952614
"6108",-84.2518609078039,32.2506721952614
"6109",-83.7518609078039,32.2506721952614
"6110",-83.2518609078039,32.2506721952614
"6111",-82.7518609078039,32.2506721952614
"6112",-82.2518609078039,32.2506721952614
"6113",-81.7518609078039,32.2506721952614
"6114",-81.2518609078039,32.2506721952614
"6189",-113.751860907804,31.7506721952614
"6190",-113.251860907804,31.7506721952614
"6191",-112.751860907804,31.7506721952614
"6192",-112.251860907804,31.7506721952614
"6193",-111.751860907804,31.7506721952614
"6197",-109.751860907804,31.7506721952614
"6199",-108.751860907804,31.7506721952614
"6200",-108.251860907804,31.7506721952614
"6201",-107.751860907804,31.7506721952614
"6202",-107.251860907804,31.7506721952614
"6203",-106.751860907804,31.7506721952614
"6205",-105.751860907804,31.7506721952614
"6206",-105.251860907804,31.7506721952614
"6208",-104.251860907804,31.7506721952614
"6209",-103.751860907804,31.7506721952614
"6210",-103.251860907804,31.7506721952614
"6211",-102.751860907804,31.7506721952614
"6213",-101.751860907804,31.7506721952614
"6214",-101.251860907804,31.7506721952614
"6215",-100.751860907804,31.7506721952614
"6217",-99.751860907804,31.7506721952614
"6218",-99.251860907804,31.7506721952614
"6219",-98.751860907804,31.7506721952614
"6220",-98.251860907804,31.7506721952614
"6221",-97.751860907804,31.7506721952614
"6223",-96.751860907804,31.7506721952614
"6224",-96.251860907804,31.7506721952614
"6226",-95.251860907804,31.7506721952614
"6229",-93.751860907804,31.7506721952614
"6231",-92.7518609078039,31.7506721952614
"6233",-91.7518609078039,31.7506721952614
"6235",-90.7518609078039,31.7506721952614
"6236",-90.2518609078039,31.7506721952614
"6237",-89.7518609078039,31.7506721952614
"6238",-89.2518609078039,31.7506721952614
"6239",-88.7518609078039,31.7506721952614
"6240",-88.2518609078039,31.7506721952614
"6241",-87.7518609078039,31.7506721952614
"6242",-87.2518609078039,31.7506721952614
"6243",-86.7518609078039,31.7506721952614
"6244",-86.2518609078039,31.7506721952614
"6245",-85.7518609078039,31.7506721952614
"6247",-84.7518609078039,31.7506721952614
"6248",-84.2518609078039,31.7506721952614
"6249",-83.7518609078039,31.7506721952614
"6250",-83.2518609078039,31.7506721952614
"6251",-82.7518609078039,31.7506721952614
"6252",-82.2518609078039,31.7506721952614
"6253",-81.7518609078039,31.7506721952614
"6330",-113.251860907804,31.2506721952614
"6331",-112.751860907804,31.2506721952614
"6332",-112.251860907804,31.2506721952614
"6333",-111.751860907804,31.2506721952614
"6337",-109.751860907804,31.2506721952614
"6338",-109.251860907804,31.2506721952614
"6339",-108.751860907804,31.2506721952614
"6340",-108.251860907804,31.2506721952614
"6341",-107.751860907804,31.2506721952614
"6342",-107.251860907804,31.2506721952614
"6343",-106.751860907804,31.2506721952614
"6344",-106.251860907804,31.2506721952614
"6345",-105.751860907804,31.2506721952614
"6346",-105.251860907804,31.2506721952614
"6347",-104.751860907804,31.2506721952614
"6348",-104.251860907804,31.2506721952614
"6349",-103.751860907804,31.2506721952614
"6350",-103.251860907804,31.2506721952614
"6351",-102.751860907804,31.2506721952614
"6352",-102.251860907804,31.2506721952614
"6353",-101.751860907804,31.2506721952614
"6354",-101.251860907804,31.2506721952614
"6355",-100.751860907804,31.2506721952614
"6357",-99.751860907804,31.2506721952614
"6358",-99.251860907804,31.2506721952614
"6359",-98.751860907804,31.2506721952614
"6360",-98.251860907804,31.2506721952614
"6361",-97.751860907804,31.2506721952614
"6362",-97.251860907804,31.2506721952614
"6363",-96.751860907804,31.2506721952614
"6364",-96.251860907804,31.2506721952614
"6365",-95.751860907804,31.2506721952614
"6366",-95.251860907804,31.2506721952614
"6367",-94.751860907804,31.2506721952614
"6368",-94.251860907804,31.2506721952614
"6369",-93.751860907804,31.2506721952614
"6370",-93.2518609078039,31.2506721952614
"6371",-92.7518609078039,31.2506721952614
"6372",-92.2518609078039,31.2506721952614
"6373",-91.7518609078039,31.2506721952614
"6374",-91.2518609078039,31.2506721952614
"6375",-90.7518609078039,31.2506721952614
"6376",-90.2518609078039,31.2506721952614
"6377",-89.7518609078039,31.2506721952614
"6379",-88.7518609078039,31.2506721952614
"6380",-88.2518609078039,31.2506721952614
"6381",-87.7518609078039,31.2506721952614
"6382",-87.2518609078039,31.2506721952614
"6383",-86.7518609078039,31.2506721952614
"6384",-86.2518609078039,31.2506721952614
"6385",-85.7518609078039,31.2506721952614
"6386",-85.2518609078039,31.2506721952614
"6387",-84.7518609078039,31.2506721952614
"6389",-83.7518609078039,31.2506721952614
"6390",-83.2518609078039,31.2506721952614
"6391",-82.7518609078039,31.2506721952614
"6392",-82.2518609078039,31.2506721952614
"6393",-81.7518609078039,31.2506721952614
"6470",-113.251860907804,30.7506721952614
"6471",-112.751860907804,30.7506721952614
"6472",-112.251860907804,30.7506721952614
"6473",-111.751860907804,30.7506721952614
"6474",-111.251860907804,30.7506721952614
"6475",-110.751860907804,30.7506721952614
"6476",-110.251860907804,30.7506721952614
"6477",-109.751860907804,30.7506721952614
"6478",-109.251860907804,30.7506721952614
"6479",-108.751860907804,30.7506721952614
"6480",-108.251860907804,30.7506721952614
"6481",-107.751860907804,30.7506721952614
"6482",-107.251860907804,30.7506721952614
"6483",-106.751860907804,30.7506721952614
"6484",-106.251860907804,30.7506721952614
"6485",-105.751860907804,30.7506721952614
"6486",-105.251860907804,30.7506721952614
"6487",-104.751860907804,30.7506721952614
"6488",-104.251860907804,30.7506721952614
"6490",-103.251860907804,30.7506721952614
"6491",-102.751860907804,30.7506721952614
"6492",-102.251860907804,30.7506721952614
"6493",-101.751860907804,30.7506721952614
"6494",-101.251860907804,30.7506721952614
"6495",-100.751860907804,30.7506721952614
"6496",-100.251860907804,30.7506721952614
"6497",-99.751860907804,30.7506721952614
"6498",-99.251860907804,30.7506721952614
"6499",-98.751860907804,30.7506721952614
"6501",-97.751860907804,30.7506721952614
"6503",-96.751860907804,30.7506721952614
"6506",-95.251860907804,30.7506721952614
"6507",-94.751860907804,30.7506721952614
"6509",-93.751860907804,30.7506721952614
"6510",-93.2518609078039,30.7506721952614
"6511",-92.7518609078039,30.7506721952614
"6513",-91.7518609078039,30.7506721952614
"6514",-91.2518609078039,30.7506721952614
"6515",-90.7518609078039,30.7506721952614
"6516",-90.2518609078039,30.7506721952614
"6517",-89.7518609078039,30.7506721952614
"6518",-89.2518609078039,30.7506721952614
"6519",-88.7518609078039,30.7506721952614
"6520",-88.2518609078039,30.7506721952614
"6522",-87.2518609078039,30.7506721952614
"6523",-86.7518609078039,30.7506721952614
"6524",-86.2518609078039,30.7506721952614
"6525",-85.7518609078039,30.7506721952614
"6526",-85.2518609078039,30.7506721952614
"6529",-83.7518609078039,30.7506721952614
"6530",-83.2518609078039,30.7506721952614
"6531",-82.7518609078039,30.7506721952614
"6533",-81.7518609078039,30.7506721952614
"6611",-112.751860907804,30.2506721952614
"6612",-112.251860907804,30.2506721952614
"6613",-111.751860907804,30.2506721952614
"6614",-111.251860907804,30.2506721952614
"6615",-110.751860907804,30.2506721952614
"6616",-110.251860907804,30.2506721952614
"6617",-109.751860907804,30.2506721952614
"6618",-109.251860907804,30.2506721952614
"6619",-108.751860907804,30.2506721952614
"6620",-108.251860907804,30.2506721952614
"6621",-107.751860907804,30.2506721952614
"6622",-107.251860907804,30.2506721952614
"6623",-106.751860907804,30.2506721952614
"6624",-106.251860907804,30.2506721952614
"6625",-105.751860907804,30.2506721952614
"6626",-105.251860907804,30.2506721952614
"6627",-104.751860907804,30.2506721952614
"6628",-104.251860907804,30.2506721952614
"6629",-103.751860907804,30.2506721952614
"6630",-103.251860907804,30.2506721952614
"6631",-102.751860907804,30.2506721952614
"6632",-102.251860907804,30.2506721952614
"6633",-101.751860907804,30.2506721952614
"6634",-101.251860907804,30.2506721952614
"6635",-100.751860907804,30.2506721952614
"6636",-100.251860907804,30.2506721952614
"6637",-99.751860907804,30.2506721952614
"6638",-99.251860907804,30.2506721952614
"6639",-98.751860907804,30.2506721952614
"6640",-98.251860907804,30.2506721952614
"6643",-96.751860907804,30.2506721952614
"6644",-96.251860907804,30.2506721952614
"6645",-95.751860907804,30.2506721952614
"6647",-94.751860907804,30.2506721952614
"6648",-94.251860907804,30.2506721952614
"6649",-93.751860907804,30.2506721952614
"6650",-93.2518609078039,30.2506721952614
"6651",-92.7518609078039,30.2506721952614
"6653",-91.7518609078039,30.2506721952614
"6655",-90.7518609078039,30.2506721952614
"6664",-86.2518609078039,30.2506721952614
"6666",-85.2518609078039,30.2506721952614
"6667",-84.7518609078039,30.2506721952614
"6669",-83.7518609078039,30.2506721952614
"6670",-83.2518609078039,30.2506721952614
"6672",-82.2518609078039,30.2506721952614
"6673",-81.7518609078039,30.2506721952614
"6765",-105.751860907804,29.7506721952614
"6766",-105.251860907804,29.7506721952614
"6767",-104.751860907804,29.7506721952614
"6768",-104.251860907804,29.7506721952614
"6769",-103.751860907804,29.7506721952614
"6770",-103.251860907804,29.7506721952614
"6771",-102.751860907804,29.7506721952614
"6772",-102.251860907804,29.7506721952614
"6773",-101.751860907804,29.7506721952614
"6775",-100.751860907804,29.7506721952614
"6776",-100.251860907804,29.7506721952614
"6777",-99.751860907804,29.7506721952614
"6778",-99.251860907804,29.7506721952614
"6780",-98.251860907804,29.7506721952614
"6782",-97.251860907804,29.7506721952614
"6783",-96.751860907804,29.7506721952614
"6791",-92.7518609078039,29.7506721952614
"6792",-92.2518609078039,29.7506721952614
"6793",-91.7518609078039,29.7506721952614
"6794",-91.2518609078039,29.7506721952614
"6796",-90.2518609078039,29.7506721952614
"6797",-89.7518609078039,29.7506721952614
"6807",-84.7518609078039,29.7506721952614
"6809",-83.7518609078039,29.7506721952614
"6810",-83.2518609078039,29.7506721952614
"6811",-82.7518609078039,29.7506721952614
"6813",-81.7518609078039,29.7506721952614
"6907",-104.751860907804,29.2506721952614
"6908",-104.251860907804,29.2506721952614
"6909",-103.751860907804,29.2506721952614
"6911",-102.751860907804,29.2506721952614
"6912",-102.251860907804,29.2506721952614
"6913",-101.751860907804,29.2506721952614
"6914",-101.251860907804,29.2506721952614
"6916",-100.251860907804,29.2506721952614
"6917",-99.751860907804,29.2506721952614
"6918",-99.251860907804,29.2506721952614
"6920",-98.251860907804,29.2506721952614
"6921",-97.751860907804,29.2506721952614
"6922",-97.251860907804,29.2506721952614
"6923",-96.751860907804,29.2506721952614
"6924",-96.251860907804,29.2506721952614
"6934",-91.2518609078039,29.2506721952614
"6935",-90.7518609078039,29.2506721952614
"6937",-89.7518609078039,29.2506721952614
"6951",-82.7518609078039,29.2506721952614
"6952",-82.2518609078039,29.2506721952614
"6953",-81.7518609078039,29.2506721952614
"7048",-104.251860907804,28.7506721952614
"7049",-103.751860907804,28.7506721952614
"7050",-103.251860907804,28.7506721952614
"7051",-102.751860907804,28.7506721952614
"7052",-102.251860907804,28.7506721952614
"7053",-101.751860907804,28.7506721952614
"7054",-101.251860907804,28.7506721952614
"7055",-100.751860907804,28.7506721952614
"7056",-100.251860907804,28.7506721952614
"7057",-99.751860907804,28.7506721952614
"7058",-99.251860907804,28.7506721952614
"7059",-98.751860907804,28.7506721952614
"7060",-98.251860907804,28.7506721952614
"7061",-97.751860907804,28.7506721952614
"7063",-96.751860907804,28.7506721952614
"7064",-96.251860907804,28.7506721952614
"7190",-103.251860907804,28.2506721952614
"7191",-102.751860907804,28.2506721952614
"7192",-102.251860907804,28.2506721952614
"7193",-101.751860907804,28.2506721952614
"7194",-101.251860907804,28.2506721952614
"7195",-100.751860907804,28.2506721952614
"7196",-100.251860907804,28.2506721952614
"7197",-99.751860907804,28.2506721952614
"7198",-99.251860907804,28.2506721952614
"7199",-98.751860907804,28.2506721952614
"7200",-98.251860907804,28.2506721952614
"7201",-97.751860907804,28.2506721952614
"7335",-100.751860907804,27.7506721952614
"7336",-100.251860907804,27.7506721952614
"7337",-99.751860907804,27.7506721952614
"7338",-99.251860907804,27.7506721952614
"7339",-98.751860907804,27.7506721952614
"7340",-98.251860907804,27.7506721952614
"7372",-82.2518609078039,27.7506721952614
"7374",-81.2518609078039,27.7506721952614
"7375",-80.7518609078039,27.7506721952614
"7376",-80.2518609078039,27.7506721952614
"7475",-100.751860907804,27.2506721952614
"7476",-100.251860907804,27.2506721952614
"7477",-99.751860907804,27.2506721952614
"7478",-99.251860907804,27.2506721952614
"7479",-98.751860907804,27.2506721952614
"7480",-98.251860907804,27.2506721952614
"7482",-97.251860907804,27.2506721952614
"7513",-81.7518609078039,27.2506721952614
"7515",-80.7518609078039,27.2506721952614
"7615",-100.751860907804,26.7506721952614
"7616",-100.251860907804,26.7506721952614
"7617",-99.751860907804,26.7506721952614
"7618",-99.251860907804,26.7506721952614
"7619",-98.751860907804,26.7506721952614
"7620",-98.251860907804,26.7506721952614
"7621",-97.751860907804,26.7506721952614
"7622",-97.251860907804,26.7506721952614
"7654",-81.2518609078039,26.7506721952614
"7655",-80.7518609078039,26.7506721952614
"7755",-100.751860907804,26.2506721952614
"7756",-100.251860907804,26.2506721952614
"7757",-99.751860907804,26.2506721952614
"7759",-98.751860907804,26.2506721952614
"7794",-81.2518609078039,26.2506721952614
"7795",-80.7518609078039,26.2506721952614
"7895",-100.751860907804,25.7506721952614
"7896",-100.251860907804,25.7506721952614
"7897",-99.751860907804,25.7506721952614
"7898",-99.251860907804,25.7506721952614
"7899",-98.751860907804,25.7506721952614
"7900",-98.251860907804,25.7506721952614
"7901",-97.751860907804,25.7506721952614
"7933",-81.7518609078039,25.7506721952614
"7934",-81.2518609078039,25.7506721952614
"7935",-80.7518609078039,25.7506721952614
"8038",-99.251860907804,25.2506721952614
"8039",-98.751860907804,25.2506721952614
"8040",-98.251860907804,25.2506721952614
"8041",-97.751860907804,25.2506721952614
"8042",-97.251860907804,25.2506721952614
"8074",-81.2518609078039,25.2506721952614
