"","y1980","y1981","y1982","y1983","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"1447",6,15,0,0,0,5,5,5,NA,3,15,20,3,NA,5,5,NA,15,0,3,NA,20,25,5,NA,50,35,15,10,10,35,10,5,5,12,0
"1448",5,5,5,10,10,5,5,5,30,5,10,10,5,10,5,5,20,15,15,5,NA,15,10,5,NA,10,10,15,NA,10,10,20,NA,NA,NA,NA
"1449",10,10,5,5,7,15,5,5,4,10,10,10,10,15,10,10,20,20,20,5,NA,20,15,10,10,10,5,10,15,15,10,10,20,10,16,10
"1450",0,0,0,0,20,20,7,15,10,10,0,0,10,5,0,0,0,0,10,12,NA,0,5,10,45,15,5,5,15,0,20,5,5,0,0,0
"1451",10,25,7,15,12,0,12,8,0,15,25,20,12,15,5,NA,10,NA,NA,NA,NA,5,12,26,0,8,12,15,10,30,8,16,21,23,10,12
"1452",NA,18,10,12,20,15,8,5,7,NA,15,25,20,20,NA,15,0,0,28,0,NA,0,15,10,14,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453",10,10,30,20,NA,10,15,4,5,8,15,10,NA,NA,NA,NA,NA,5,NA,NA,NA,7,0,0,15,0,0,0,10,13,8,16,10,20,10,15
"1454",7,26,16,10,35,0,10,25,13,10,16,10,9,15,10,25,9,12,10,15,NA,5,NA,5,15,10,5,0,20,0,0,20,10,10,10,10
"1455",5,5,18,13,23,13,5,12,15,14,14,25,20,12,20,15,30,20,20,30,NA,30,12,20,22,12,15,10,30,5,12,15,15,12,20,20
"1456",NA,NA,5,5,0,0,3,5,0,0,15,3,5,0,2,NA,NA,NA,NA,0,NA,9,10,8,10,12,8,20,25,5,8,30,24,24,9,13
"1457",15,30,30,5,20,35,10,16,8,9,25,20,25,20,30,5,15,10,18,10,NA,10,35,0,10,0,0,NA,40,0,40,10,12,30,7,15
"1459",NA,NA,NA,NA,NA,40,10,10,40,10,15,NA,15,20,25,20,5,15,20,14,NA,40,10,15,10,20,10,10,NA,25,10,13,0,16,NA,NA
"1460",NA,NA,8,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,5,NA,5,NA,35,NA,20,8,0,NA,NA,NA,NA,0,10,NA,NA,5,NA
"1461",NA,NA,NA,NA,NA,NA,10,10,8,5,10,5,25,5,5,10,NA,15,NA,NA,NA,35,15,8,15,10,6,6,20,6,6,4,5,10,0,2
"1462",3,25,20,10,7,20,0,10,5,0,20,15,12,38,10,10,NA,NA,NA,NA,NA,0,35,5,0,0,0,6,10,0,NA,NA,NA,NA,NA,NA
"1463",5,12,8,NA,12,5,5,20,5,5,15,10,10,14,5,10,5,20,12,10,NA,20,10,30,18,27,15,14,20,20,15,10,25,20,12,8
"1464",10,5,10,12,25,15,5,2,10,5,NA,7,5,15,5,15,5,15,0,10,NA,0,0,15,22,10,15,14,35,10,15,5,30,15,12,25
"1465",10,10,10,10,10,10,10,10,9,7,15,20,7,10,10,10,10,10,5,10,NA,15,5,NA,NA,15,10,10,20,0,6,10,23,0,NA,NA
"1466",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,20,5,5,10,0,0,0,0,10,NA,5,NA,NA,NA,25,50,10,12,9,20,20,10,18,20,0
"1467",39,12,27,0,20,22,10,12,10,20,10,15,25,13,NA,30,10,6,6,NA,NA,15,12,6,8,10,5,11,21,12,12,30,10,0,10,50
"1468",NA,NA,NA,NA,NA,6,5,15,NA,5,7,12,NA,0,0,NA,25,15,0,0,NA,0,0,0,0,0,0,0,0,0,0,35,0,15,NA,NA
"1469",10,NA,NA,NA,NA,NA,NA,NA,3,5,12,2,5,15,2,10,15,10,39,0,NA,20,20,5,10,0,25,15,5,5,6,NA,5,10,15,7
"1470",NA,15,5,25,20,15,0,0,5,10,5,5,15,20,20,10,5,10,10,5,NA,35,16,25,31,25,0,20,16,15,21,0,10,0,NA,6
"1471",15,5,5,2,20,7,12,25,50,25,15,8,10,17,12,15,10,NA,25,NA,NA,15,20,12,20,0,10,10,25,10,20,20,12,8,15,15
"1472",15,8,5,2,8,20,15,15,NA,NA,12,20,5,5,15,NA,20,10,NA,NA,NA,7,20,20,10,10,12,20,10,5,10,30,10,20,20,30
"1473",15,20,10,15,23,15,20,20,5,15,15,12,18,NA,NA,NA,NA,NA,10,NA,NA,15,5,15,NA,NA,NA,NA,NA,0,18,25,4,17,0,25
"1474",12,5,8,1,16,12,9,9,14,25,10,5,5,10,0,15,10,15,20,20,NA,20,10,NA,10,18,15,31,13,8,13,18,21,10.5,20.7,12
"1475",30,30,40,20,15,5,15,5,5,NA,NA,10,20,20,65,NA,20,3,10,5,NA,50,35,15,10,0,10,30,NA,10,20,5,30,8,20,20
"1476",14,6,18,10,10,7,5,10,17,10,20,5,12,12,16,12,12,10,7,12,NA,10,35,15,15,12,10,0,20,20,7,15,10,15,10,12
"1481",NA,NA,NA,NA,NA,NA,NA,0,0,0,10,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,10,NA,5,5,5,200,20,2,8,3,3
"1482",5,25,18,19,40,20,7,15,15,0,9,8,14,10,NA,15,6,10,5,10,NA,NA,15,20,15,10,8,20,20,10,5,10,12,34,15,13
"1483",8,7,20,15,15,5,8,15,15,15,15,10,10,3,0,8,15,15,NA,NA,NA,NA,10,15,25,30,30,10,5,20,15,10,5,8,10,5
"1484",NA,15,5,32,25,6,14,0,20,30,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,6,40,15,15,10,6,9,10,40,22,10,40
"1486",5,20,0,0,12,3,2,12,9,5,10,0,8,20,0,NA,20,10,NA,NA,NA,NA,10,8,NA,10,NA,24,15,10,0,0,10,NA,5,NA
"1487",12,7,5,5,6,5,0,5,10,5,20,5,5,15,0,NA,30,15,0,5,NA,NA,NA,0,0,0,0,15,0,0,15,0,13,25,0,0
"1488",15,15,15,10,25,15,10,15,15,10,15,35,10,12,10,15,15,NA,NA,NA,NA,NA,NA,10,5,0,0,0,0,8,4,5,0,8,12,20
"1489",30,8,40,5,5,0,15,40,10,5,0,10,15,5,15,10,NA,NA,NA,NA,NA,NA,NA,12,4,15,10,4,NA,10,20,14,12,5,5,8
"1490",0,3,15,15,0,NA,2,0,5,0,0,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,5,20,10,10,0,5,0,0,3,5,5
"1491",20,25,10,10,25,25,8,5,10,2,20,35,10,20,0,0,0,5,NA,NA,NA,NA,NA,NA,3,10,15,45,20,10,3,0,5,5,30,20
"1492",12,15,7,12,10,NA,3,5,15,NA,5,10,10,10,25,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,5,10,15,18,15,22,0,0,15
"1493",5,20,15,10,10,10,5,0,15,10,0,0,0,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,15,15,10,0,15,2,7,8,30
"1494",5,15,8,10,15,20,15,5,10,12,12,15,7,5,3,0,5,13,10,8,NA,NA,NA,NA,NA,5,0,0,12,10,0,0,15,8,10,5
"1496",25,40,35,15,NA,40,15,NA,20,7,20,15,40,15,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,20,15,10,10,10,10,20,20
"1498",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,10,NA,5,NA,NA,NA,15,10,0,10
"1499",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,20,18,15,8,10,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,12,15,10,20,15,10,13,12,10,NA
"1500",NA,NA,NA,NA,NA,NA,5,5,10,10,5,20,5,10,18,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA
"1501",NA,NA,NA,NA,NA,NA,NA,NA,25,10,25,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19,3,25,10,10,7,10,9
"1502",NA,NA,NA,NA,5,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,5,0,3
"1503",18,5,8,15,10,5,3,10,25,15,15,10,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,25,13,0,12
"1504",15,18,10,10,8,15,5,10,8,20,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,29,0,9,0,15,8,15.8
"1505",NA,NA,NA,10,10,5,10,35,5,5,10,15,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,15,12,20,8,15,10
"1506",5,5,0,5,20,20,3,10,3,2,5,20,0,15,20,0,20,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,15,25,20,6,35
"1507",0,0,30,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA
"1508",6,20,6,20,5,NA,6,NA,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA
"1509",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA
"1510",10,7,8,7,5,15,5,8,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,NA,NA,10,10,10,10,10,NA,NA,NA,NA,NA,NA
"1511",NA,25,25,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA
"1512",NA,NA,NA,15,3,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA
"1513",NA,NA,NA,NA,NA,NA,5,10,10,10,10,10,10,10,10,10,NA,10,NA,NA,NA,10,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA
"1514",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,0,20,0,10,5,0,10,10,10,10,10,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA
