"","long","lat","counts","Year"
"2805",-76,36.65,10,2007
"2806",-77.33,38.37,2,2007
"2807",-78.81,36.73,6,2007
"2808",-78.57,38.07,2,2007
"2809",-75.94,37.19,50,2007
"2810",-75.37,37.97,4,2007
"2811",-76.48,36.66,9,2007
"2812",-79.87,37.53,4,2007
"2813",-77.28,37.37,7,2007
"2814",-77.81,38.09,1,2007
"2815",-76.1,36.85,23,2007
"2816",-76.31,37.44,17,2007
"2817",-76.4,37.08,34,2007
"2818",-76.43,36.85,35,2007
"2819",-75.79,37.44,13,2007
"2820",-78.46,38.59,2,2007
"2821",-77.03,37.68,1,2007
"2822",-76.95,38.11,5,2007
"2823",-76.7,37.28,18,2007
"2824",-75.7,37.67,16,2007
"2825",-73.27,43.96,0,2007
"2826",-86.76,33.47,41,2008
"2827",-86.88,34.17,23,2008
"2828",-85.09,31.99,60,2008
"2829",-87.63,30.32,149,2008
"2830",-86.28,34.39,68,2008
"2831",-86.38,32.35,81,2008
"2832",-87.95,30.75,63,2008
"2833",-87.58,33.24,12,2008
"2834",-88,34.83,22,2008
"2835",-86.88,34.6,10,2008
"2836",-93.05,34.13,55,2008
"2837",-91.29,34.87,1,2008
"2838",-92.68,36.98,6,2008
"2839",-90.12,35.89,2,2008
"2840",-92.42,35.09,20,2008
"2841",-94.17,36.06,2,2008
"2842",-93.14,35.17,10,2008
"2843",-92.97,34.72,87,2008
"2844",-92.07,33.15,36,2008
"2845",-91.9,34.75,6,2008
"2846",-92.28,34.76,17,2008
"2847",-93.28,33.27,16,2008
"2848",-93.02,35.62,2,2008
"2849",-92,34.23,6,2008
"2850",-91.12,34.31,2,2008
"2851",-77.26,26.04,28,2008
"2852",-78.67,26.54,3,2008
"2853",-77.38,26.74,20,2008
"2854",-77.4,25.05,1,2008
"2855",-64.76,32.31,2,2008
"2856",-117.95,33.67,1,2008
"2857",-118.09,34.12,1,2008
"2858",-117.12,32.65,1,2008
"2859",-105.54,40.38,1,2008
"2860",-72.43,41.29,1,2008
"2861",-77.07,38.87,4,2008
"2862",-75.48,39.22,1,2008
"2863",-75.19,38.81,2,2008
"2864",-75.43,38.96,3,2008
"2865",-75.11,38.6,12,2008
"2866",-75.57,38.58,1,2008
"2867",-82.58,28.47,50,2008
"2868",-85.07,29.67,33,2008
"2869",-82.33,27.79,225,2008
"2870",-81.32,27.65,780,2008
"2871",-82.56,27.5,14,2008
"2872",-85.67,30.19,78,2008
"2873",-82.32,28.55,57,2008
"2874",-86.52,30.45,425,2008
"2875",-80.96,25.14,1,2008
"2876",-83.01,29.19,24,2008
"2877",-80.7,28.36,44,2008
"2878",-82.58,28.87,100,2008
"2879",-81.52,26.37,161,2008
"2880",-81.12,29.25,37,2008
"2881",-80.19,25.84,110,2008
"2882",-82.87,24.63,2,2008
"2883",-81.15,28.71,190,2008
"2884",-81.85,28.85,240,2008
"2885",-82.24,28.31,75,2008
"2886",-81.26,29.5,70,2008
"2887",-81.45,26.15,108,2008
"2888",-80.22,26.14,29,2008
"2889",-81.99,26.56,100,2008
"2890",-80.38,27.42,11,2008
"2891",-82.31,29.6,188,2008
"2892",-82.81,27.5,29,2008
"2893",-82.76,30.34,14,2008
"2894",-81.49,30.42,40,2008
"2895",-85.16,30.89,360,2008
"2896",-80.15,26.99,155,2008
"2897",-80.32,25.68,19,2008
"2898",-81.85,28.03,30,2008
"2899",-82.64,30.19,150,2008
"2900",-80.72,25.36,63,2008
"2901",-81.34,27.26,580,2008
"2902",-81.52,27.89,60,2008
"2903",-81.99,29.75,120,2008
"2904",-80.68,28.62,9,2008
"2905",-82.24,27.23,260,2008
"2906",-81.76,26.13,66,2008
"2907",-82.74,28.07,226,2008
"2908",-82.69,28.26,475,2008
"2909",-87.15,30.45,85,2008
"2910",-81.01,29.06,49,2008
"2911",-82.05,26.92,350,2008
"2912",-85.3,29.77,120,2008
"2913",-81.32,29.93,39,2008
"2914",-80.55,27.85,211,2008
"2915",-82.16,26.46,6,2008
"2916",-84.22,30.15,74,2008
"2917",-82.68,27.8,63,2008
"2918",-82.5,27.28,78,2008
"2919",-80.25,27.18,51,2008
"2920",-82.46,28.01,3,2008
"2921",-84.24,30.53,160,2008
"2922",-81.62,25.95,20,2008
"2923",-82.38,27,145,2008
"2924",-82.29,29.11,225,2008
"2925",-80.13,26.57,90,2008
"2926",-81.37,28.79,275,2008
"2927",-81.3,29.05,59,2008
"2928",-81.61,28.73,78,2008
"2929",-84.42,31.43,287,2008
"2930",-84.18,34.52,3,2008
"2931",-83.38,33.93,33,2008
"2932",-84.67,33.97,51,2008
"2933",-82.02,33.44,13,2008
"2934",-84.63,30.88,94,2008
"2935",-84.34,34.87,2,2008
"2936",-84.84,32.82,90,2008
"2937",-84.65,34.88,14,2008
"2938",-81.47,30.82,45,2008
"2939",-84.79,34.58,13,2008
"2940",-85,32.59,27,2008
"2941",-84.97,34.77,1,2008
"2942",-82.92,32.63,88,2008
"2943",-85.18,34.29,27,2008
"2944",-81.43,31.11,29,2008
"2945",-81.29,31.68,45,2008
"2946",-83.88,31.96,102,2008
"2947",-83.28,33.61,24,2008
"2948",-83.67,32.83,23,2008
"2949",-82.13,30.8,69,2008
"2950",-84.62,33.35,65,2008
"2951",-83.75,33.09,284,2008
"2952",-81.12,31.64,324,2008
"2953",-81.47,31.47,66,2008
"2954",-81.07,32.08,32,2008
"2955",-89.35,37.72,4,2008
"2956",-88.97,38.13,1,2008
"2957",-89.4,37.47,1,2008
"2958",-97.35,37.69,1,2008
"2959",-84.82,36.9,1,2008
"2960",-93.5,32.29,45,2008
"2961",-91.12,30.37,37,2008
"2962",-92.06,31.51,19,2008
"2963",-92.37,31.1,88,2008
"2964",-93.11,29.82,8,2008
"2965",-92.36,30.11,161,2008
"2966",-92.24,32.66,188,2008
"2967",-90.05,29.2,2,2008
"2968",-93.71,29.8,2,2008
"2969",-92.1,30.19,126,2008
"2970",-93.06,31.82,113,2008
"2971",-89.92,30.02,12,2008
"2972",-89.79,30.25,86,2008
"2973",-92.38,30.76,259,2008
"2974",-90.47,30.09,21,2008
"2975",-93.39,29.85,2,2008
"2976",-93.89,32.54,170,2008
"2977",-90.09,30.42,167,2008
"2978",-91.37,32.28,1,2008
"2979",-89.48,29.34,11,2008
"2980",-70.62,41.65,3,2008
"2981",-70,41.72,4,2008
"2982",-71.1,42.4,1,2008
"2983",-70.3,41.7,1,2008
"2984",-70.52,41.36,5,2008
"2985",-70.09,41.29,1,2008
"2986",-70.04,41.98,7,2008
"2987",-75.76,38.03,8,2008
"2988",-75.84,38.91,7,2008
"2989",-75.21,38.31,8,2008
"2990",-76.42,38.11,5,2008
"2991",-76.5,38.34,1,2008
"2992",-77.03,38.48,2,2008
"2993",-76.17,39.6,3,2008
"2994",-75.73,38.33,9,2008
"2995",-76.04,38.36,3,2008
"2996",-70.48,43.44,0,2008
"2997",-86.85,46.33,1,2008
"2998",-92.5,44.06,1,2008
"2999",-90.2,36.98,2,2008
"3000",-90.13,34.76,19,2008
"3001",-88.52,34.94,1,2008
"3002",-90.95,33.78,3,2008
"3003",-90.58,32.55,2,2008
"3004",-89.7,33.81,23,2008
"3005",-89.32,31.31,31,2008
"3006",-90,32.45,58,2008
"3007",-88.74,30.43,62,2008
"3008",-88.72,32.47,138,2008
"3009",-91.38,31.62,52,2008
"3010",-88.78,33.27,35,2008
"3011",-89.5,30.29,70,2008
"3012",-90.29,33.34,12,2008
"3013",-89.72,34.47,103,2008
"3014",-90.91,32.31,24,2008
"3015",-90.99,33.1,18,2008
"3016",-115.05,48.88,1,2008
"3017",-79.4,36.07,11,2008
"3018",-76.08,35.77,7,2008
"3019",-82.4,35.6,1,2008
"3020",-75.55,35.78,9,2008
"3021",-76.93,35.47,6,2008
"3022",-75.61,35.22,23,2008
"3023",-79.06,35.91,25,2008
"3024",-80.88,35.18,16,2008
"3025",-78.89,36.09,35,2008
"3026",-78.62,36,53,2008
"3027",-81.13,35.26,6,2008
"3028",-79.84,36.12,3,2008
"3029",-77.24,35.59,4,2008
"3030",-82.55,35.34,4,2008
"3031",-80.27,36.4,2,2008
"3032",-80.9,35.9,4,2008
"3033",-79.04,35.7,87,2008
"3034",-75.72,36.03,6,2008
"3035",-78.3,34.6,21,2008
"3036",-77.35,34.62,3,2008
"3037",-76.13,35.45,33,2008
"3038",-76.71,34.76,36,2008
"3039",-77.08,35.05,20,2008
"3040",-76.65,35.14,8,2008
"3041",-80.05,35.12,15,2008
"3042",-76.45,35.77,2,2008
"3043",-78.66,35.76,44,2008
"3044",-77.57,36.4,1,2008
"3045",-78.82,35.41,21,2008
"3046",-78.03,33.94,34,2008
"3047",-81.57,35.3,1,2008
"3048",-80.87,35.44,19,2008
"3049",-79.32,35.22,60,2008
"3050",-82.24,35.21,7,2008
"3051",-77.98,35.32,18,2008
"3052",-77.89,34.14,45,2008
"3053",-80.31,36.08,1,2008
"3054",-70.98,43.17,1,2008
"3055",-74.93,39.25,1,2008
"3056",-74.03,40.94,2,2008
"3057",-74.94,39.94,2,2008
"3058",-74.66,40.34,2,2008
"3059",-74.62,40.58,1,2008
"3060",-63.75,44.72,2,2008
"3061",-65.62,43.48,1,2008
"3062",-63.49,44.61,6,2008
"3063",-64.26,44.41,1,2008
"3064",-61.32,45.6,0,2008
"3065",-64.39,45.09,3,2008
"3066",-73.58,41.54,1,2008
"3067",-73.59,40.87,1,2008
"3068",-72.45,40.86,1,2008
"3069",-74.15,40.58,1,2008
"3070",-82.8,39.06,3,2008
"3071",-81.63,40.44,2,2008
"3072",-82.02,40.75,1,2008
"3073",-94.7,34.06,10,2008
"3074",-97.38,35.27,1,2008
"3075",-97.58,35.54,0,2008
"3076",-96.65,34.18,2,2008
"3077",-95.9,36.32,2,2008
"3078",-80.39,42.62,1,2008
"3079",-75.37,39.9,2,2008
"3080",-76.17,39.82,1,2008
"3081",-75.37,40.4,1,2008
"3082",-75.6,39.97,1,2008
"3083",-75.9,39.94,3,2008
"3084",-80.48,32.61,58,2008
"3085",-81.62,33.56,24,2008
"3086",-79.7,32.93,75,2008
"3087",-80.75,33.76,66,2008
"3088",-82.84,34.63,14,2008
"3089",-80.92,33.93,1,2008
"3090",-80.22,34.5,137,2008
"3091",-80.75,32.2,139,2008
"3092",-79.09,33.49,45,2008
"3093",-81.17,34.03,4,2008
"3094",-79.4,33.1,15,2008
"3095",-82.35,35.01,7,2008
"3096",-80.48,33.74,58,2008
"3097",-80.92,32.35,135,2008
"3098",-80.41,33.51,88,2008
"3099",-81.95,34.9,7,2008
"3100",-81.62,33.2,76,2008
"3101",-79.23,33.25,55,2008
"3102",-81.11,34.96,1,2008
"3103",-87.46,35.3,1,2008
"3104",-83.83,35.6,6,2008
"3105",-87.75,36.48,4,2008
"3106",-85.23,35.1,14,2008
"3107",-85.47,36.14,2,2008
"3108",-85.85,36.02,1,2008
"3109",-89.42,35.2,2,2008
"3110",-86.06,35.3,5,2008
"3111",-84.92,35.37,3,2008
"3112",-86.66,36.19,1,2008
"3113",-84.08,35.91,8,2008
"3114",-85.51,35.07,3,2008
"3115",-89.38,36.42,2,2008
"3116",-88.17,35.16,12,2008
"3117",-85.6,35.91,1,2008
"3118",-96.37,29.63,46,2008
"3119",-96.88,28.23,12,2008
"3120",-97.7,30.18,6,2008
"3121",-95.05,29.55,38,2008
"3122",-98.39,26.22,6,2008
"3123",-97.25,30.09,75,2008
"3124",-98.02,30.6,1,2008
"3125",-94.2,30.77,62,2008
"3126",-95.57,29.77,217,2008
"3127",-98.28,30.75,2,2008
"3128",-94.47,29.55,25,2008
"3129",-97.45,30.97,1,2008
"3130",-95.67,29.37,51,2008
"3131",-96,33.74,9,2008
"3132",-97.58,27.83,5,2008
"3133",-97.29,27.66,33,2008
"3134",-98.31,28.49,15,2008
"3135",-97.36,31.56,2,2008
"3136",-96.32,30.59,28,2008
"3137",-95.89,29.96,46,2008
"3138",-96.83,32.83,3,2008
"3139",-99.09,26.5,1,2008
"3140",-95.36,29.02,84,2008
"3141",-94.83,29.33,3,2008
"3142",-96,30.58,60,2008
"3143",-96.86,28.53,56,2008
"3144",-97.4,30.71,1,2008
"3145",-96.74,33.78,9,2008
"3146",-94.95,29.75,51,2008
"3147",-95.55,30.72,123,2008
"3148",-97.86,27.47,4,2008
"3149",-99.42,27.5,4,2008
"3150",-94.72,32.38,73,2008
"3151",-95.92,32.77,33,2008
"3152",-94.59,32.8,153,2008
"3153",-96.54,32.93,8,2008
"3154",-97.96,26.48,2,2008
"3155",-96.99,33.03,13,2008
"3156",-102.03,31.95,1,2008
"3157",-95.98,28.68,19,2008
"3158",-94.66,31.53,545,2008
"3159",-98.12,29.7,3,2008
"3160",-93.91,30.07,131,2008
"3161",-94.73,29.88,29,2008
"3162",-97.1,27.85,6,2008
"3163",-97.58,29.58,9,2008
"3164",-95.77,31.76,17,2008
"3165",-97.12,28.07,1,2008
"3166",-98.19,26.15,7,2008
"3167",-95.57,28.87,33,2008
"3168",-95.44,30.13,49,2008
"3169",-95.1,30.17,93,2008
"3170",-93.96,29.73,20,2008
"3171",-98.62,29.32,12,2008
"3172",-94.32,30.52,79,2008
"3173",-94.21,33.28,4,2008
"3174",-94.98,30.29,37,2008
"3175",-94.42,31.96,310,2008
"3176",-95.3,32.28,120,2008
"3177",-97.12,32.77,5,2008
"3178",-97.08,28.87,47,2008
"3179",-97.05,31.52,3,2008
"3180",-98.03,30.36,1,2008
"3181",-97.42,28.11,2,2008
"3182",-76,36.65,31,2008
"3183",-80.47,37.22,2,2008
"3184",-78.81,36.73,22,2008
"3185",-75.94,37.19,16,2008
"3186",-77.67,38.29,1,2008
"3187",-75.37,37.97,11,2008
"3188",-77.89,39.12,1,2008
"3189",-79.42,36.59,1,2008
"3190",-76.48,36.66,3,2008
"3191",-77.19,38.71,0,2008
"3192",-77.28,37.37,1,2008
"3193",-77.81,38.09,2,2008
"3194",-76.1,36.85,22,2008
"3195",-76.31,37.44,13,2008
"3196",-76.4,37.08,11,2008
"3197",-76.43,36.85,36,2008
"3198",-75.79,37.44,4,2008
"3199",-77.03,37.68,2,2008
"3200",-76.7,37.28,2,2008
"3201",-75.7,37.67,2,2008
"3202",-73.02,44.08,3,2008
"3203",-88.02,44.48,1,2008
"3204",-82.43,38.39,1,2008
"3205",-82.19,38.51,1,2008
"3206",-86.76,33.47,49,2009
"3207",-86.88,34.17,36,2009
"3208",-88.13,30.34,53,2009
"3209",-85.09,31.99,63,2009
"3210",-87.63,30.32,59,2009
"3211",-86.28,34.39,76,2009
"3212",-86.38,32.35,22,2009
"3213",-87.58,33.24,11,2009
"3214",-88,34.83,38,2009
"3215",-86.88,34.6,14,2009
"3216",-93.05,34.13,20,2009
"3217",-91.29,34.87,2,2009
"3218",-92.68,36.98,1,2009
"3219",-93.14,36.17,4,2009
"3220",-92.42,35.09,20,2009
"3221",-94.38,35.38,3,2009
"3222",-93.14,35.17,10,2009
"3223",-92.97,34.72,44,2009
"3224",-90.7,35.92,2,2009
"3225",-92.07,33.15,73,2009
"3226",-91.9,34.75,7,2009
"3227",-92.28,34.76,13,2009
"3228",-92.47,36.39,1,2009
"3229",-93.28,33.27,19,2009
"3230",-93.02,35.62,7,2009
"3231",-92,34.23,1,2009
"3232",-93.92,33.47,5,2009
"3233",-91.12,34.31,1,2009
"3234",-78.67,26.54,0,2009
"3235",-77.38,26.74,6,2009
"3236",-77.4,25.05,5,2009
"3237",-64.76,32.31,1,2009
"3238",-75.19,38.81,3,2009
"3239",-75.11,38.6,4,2009
"3240",-75.57,38.58,3,2009
"3241",-82.58,28.47,50,2009
"3242",-85.07,29.67,16,2009
"3243",-82.33,27.79,55,2009
"3244",-81.32,27.65,1100,2009
"3245",-82.56,27.5,33,2009
"3246",-85.67,30.19,50,2009
"3247",-82.32,28.55,111,2009
"3248",-86.52,30.45,266,2009
"3249",-83.01,29.19,11,2009
"3250",-80.7,28.36,71,2009
"3251",-82.58,28.87,152,2009
"3252",-81.52,26.37,121,2009
"3253",-81.12,29.25,49,2009
"3254",-80.19,25.84,59,2009
"3255",-81.15,28.71,235,2009
"3256",-81.85,28.85,700,2009
"3257",-82.24,28.31,125,2009
"3258",-81.26,29.5,127,2009
"3259",-81.45,26.15,62,2009
"3260",-80.22,26.14,14,2009
"3261",-81.99,26.56,62,2009
"3262",-80.38,27.42,7,2009
"3263",-82.31,29.6,159,2009
"3264",-82.81,27.5,65,2009
"3265",-82.76,30.34,61,2009
"3266",-82.68,29.93,100,2009
"3267",-81.49,30.42,110,2009
"3268",-85.16,30.89,360,2009
"3269",-80.15,26.99,200,2009
"3270",-80.32,25.68,27,2009
"3271",-81.85,28.03,29,2009
"3272",-82.64,30.19,71,2009
"3273",-80.72,25.36,215,2009
"3274",-81.34,27.26,170,2009
"3275",-81.52,27.89,113,2009
"3276",-81.99,29.75,102,2009
"3277",-80.68,28.62,30,2009
"3278",-82.24,27.23,94,2009
"3279",-81.76,26.13,147,2009
"3280",-82.74,28.07,332,2009
"3281",-82.69,28.26,210,2009
"3282",-87.15,30.45,62,2009
"3283",-81.01,29.06,60,2009
"3284",-82.05,26.92,75,2009
"3285",-85.3,29.77,36,2009
"3286",-81.32,29.93,47,2009
"3287",-80.55,27.85,120,2009
"3288",-84.22,30.15,84,2009
"3289",-80.92,26.52,1,2009
"3290",-82.68,27.8,90,2009
"3291",-82.5,27.28,115,2009
