"","y1980","y1981","y1982","y1983","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"700",0,1,1,2,2,1,0,1.5,0,1,1.5,2,1,0.5,1,NA,1.5,1,NA,NA,1,2,2,0.5,1,1,1,2,1,2.5,0,1,0,1,0,4
"701",1,2,1,2,2,1.5,1,0.5,0,1,1,0,2,1,0,0,2,0,0,1,1,1,2,0,0,1,0,1,2,2,2,0,0,4,2,2
"704",NA,NA,NA,NA,NA,NA,NA,2,0,2,0.5,1,2,4,2,2,NA,1.5,0.5,0,0.5,1,1,1,NA,NA,NA,NA,NA,NA,0.5,0,0,1,0,4
"705",0,0.5,2,1,1,2,0,0,0,2,2,0.5,2,0,0.5,2,1,1,2,2,2,0.5,2,2,0.5,0.5,1,0,2,2,2,4,2,1,4,4
"707",0,1.5,1,0.5,0.5,1.5,0,0,2,0.5,NA,2,0,0,2,NA,NA,1,NA,NA,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",0,0,2,2,2,2,1,0,0,2,1.5,0,1.5,0,0,0,0,0,2,2,0.5,2,2,0,0,0,2,0,0,0,0.5,0,1,0,4,0
"709",0.5,1,2,0.5,2,1,1,NA,NA,2,1,0,4,0.5,2,1.5,0.5,1,2.5,1,2,0,0,1.5,1,2,1.5,1.5,2,1,2,2,4,4,4,0
"710",1,1,2,4,1.5,0.5,1,2,0,0,4,2,2.5,3,0.5,0,2,2,3,1,2,0.5,0,0,0.5,0,1,1.5,3.5,0,0,0,0,0,4,4
"711",0,0,3,0.5,2,2,4,0.5,0,2.5,3,0.5,2,3.5,4,0.5,0,0,0,0,2,2,2,3,1.5,1.5,0,2,0,1.5,1.5,0,4,2,3,3
"712",1,NA,1,1.5,2.5,0.5,0,2,0,1,1,0,2.5,0,1,0,0,0,4,2,1,0,0,2,0,2,0,1.5,0.5,0.5,1,1,4,4,0,1
"713",NA,2,1.5,1,2,0,1,0,1,0.5,1,2,2.5,1,1.5,0.5,2,1,1.5,0,1,1,0.5,0.5,0.5,0.5,0.5,1,1,1,0.5,4,0,1,0,0
"714",2,2,1,2,2,2,0,2,0,1,1.5,0,4,0,0,0,3,0.5,0.5,0,0.5,1.5,0.5,0,1,1,2,2,1.5,1,2,2,2,4,4,4
"715",2,0,1,0,0,1,1,2,3,1,2.5,1,1,2,2,0,2.5,NA,2,0,0.5,0.5,0,0,0,0,0,1.5,3.5,2,1.5,2,4,2,2,2
"716",2,0,1.5,0.5,1.5,0,0,2,0.5,2,2,0,2,0,0.5,0,1,1,4,2,1,0.5,0,2,2,2,0,1.5,1.5,0,1,2,4,4,0,0
"717",NA,0,0,0,0,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,1,0,0.5,3,1,0.5,1,1.5,2.5,2,2,2,2,2,2,4,4,1
"718",0.5,1,0,0,2.5,0.5,1,2.5,0.5,1,2,1,2,2,1.5,1,0,0.5,2,1,2,0.5,1.5,0,1,3,1,2,3.5,1,2,2,4,4,0,0
"719",1.5,3,2,0,0,0,1,2,2,2,3,2,2,0.5,0.5,2,1.5,0,3,3,0.5,1,0,0,1,0,2,3,2,0,2,0,4,4,4,0
"720",2,2,2,0,2,0.5,2,2,3,3.5,3,2.5,2,2,2,3,2,1.5,2,1,0,0,0,2,0.5,1,2,2,3,0,2.5,0,0,4,4,2
"721",NA,NA,1.5,1.5,0.5,1,2,2,2,1,2,1.5,2.5,1,2,0,0,0,0,0,0.5,0.5,1.5,0.5,0,2,1.5,1,1.5,1,0.5,0,4,4,4,4
"722",0.5,0,0,1.5,2,0,0,1,0,1.5,2,0,3,0.5,1.5,0.5,1.5,0,2,2,1,0.5,0,3,0.5,2,0,NA,1,0,1.5,0,4,0,0,0
"723",NA,0.5,1,NA,0,0.5,2,2,2,2,1,1,4,0,2,0,2,0,2,0,1,1,1,1,0,0,1,2,1,1.5,2,2,0,0,4,4
"724",NA,NA,NA,0,2,0,1,1,0,NA,0,0,0.5,1,2,NA,0,3,1.5,0,1.5,2,0,0,0,0.5,0,0,2,3,0,0,2,0,1,0
"725",NA,NA,NA,NA,NA,NA,1,2,1.5,2,2.5,1,2,4,0,0,2,1,4,0,1,0,0,0.5,0,0,0.5,1,2,0,0.5,0,4,0,0,4
"726",NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,1.5,1,0.5,0.5,1,NA,3,0,2,0,1.5,0,1,0.5,0,0,1,0,0.5,0,0,0,0,0,4,4
"727",0.5,0,0.5,0,2,1,1,2,1,0,2.5,2,2,2,2,1,0,1,2,1,4,0.5,0.5,0,0,2,0.5,2,2,2,2,4,4,4,4,0
"728",2,2,NA,0,NA,NA,0,2,3,3,1,1.5,1.5,1,1,4,1,0,0.5,1,2,0.5,1.5,0,1,2,2,1,2,0,0,4,4,0,4,4
"729",NA,NA,NA,0,0,1,0,0,1,0,2,1.5,2,2,2,1.5,2.5,2.5,2,2,2,0,0.5,1,0,2,0,2,1.5,2,2,4,0,4,4,0
"731",0,0.5,2,0.5,2.5,0.5,0,1.5,0.5,2,2,1,2,4,0,0,1.5,0.5,3,2,3,1,1,1,1.5,1.5,1,1.5,1.5,1,1,0,4,4,2,2
"732",1,0,2,NA,NA,0,0,1,1.5,0,2.5,0.5,0,1,4,1,0,0.5,2,1,0,0,0,0,0,2,0.5,2,1,NA,1.5,NA,NA,NA,NA,NA
"733",NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,2,1.5,1.5,1,2,2,0,0,1,2,4,1,1,1.5,2,2,0,2,0.5,NA,NA,NA,NA,NA,NA,NA
"734",1.5,1,0,1,2,0.5,1,1,0.5,0.5,4,1.5,1,1,2,0.5,1.5,0.5,2,1,1,1,0,1,0.5,1,0.5,0,4,0,0.5,0,0,1,1,0
"735",1.5,2,2,0,0,1,0,1.5,2.5,3,3,2,2,2,2,0,4,3,2,2.5,1.5,0.5,0.5,0,2,0.5,1.5,3,1.5,2,4,2,4,1,4,2
"736",1,2,2,1,1,0,0,0,1,1,1,4,0,0,0,0.5,1,1.5,1,2,2,2,2,2,1.5,0,0,0,2,1,1,2,4,2,2,3
"737",2,1,2,NA,NA,1,1,0.5,2,0,2,NA,NA,3,1,0,2,0.5,1.5,2,0,0,0.5,0,1.5,1,2,1,1.5,0.5,0,4,0,2,4,4
"738",2,0,1.5,0,1.5,1,3,1,1,0.5,0.5,0,0,1,2,3,2,0,1,1.5,2,2,0,0,2,1,1,1,1,1,2,0,3,4,4,2
"739",1,1,1.5,2.5,1,1,0,1,1.5,0.5,0.5,1.5,0.5,3,1,2,2.5,1,2,2,2,1.5,2,2,2.5,1.5,2,0,1.5,2,2,4,3,4,4,4
"740",0,0.5,NA,2,1.5,1,0,2,1,1.5,1,1,1,2,1.5,2,2,1,2,2,1,1.5,2,2,2,0,1,1,1,2,1,1,4,0,4,4
"741",NA,NA,NA,NA,NA,NA,NA,2,0,0.5,1,2,2,0.5,2,0,0,1,2,0,2,2,1.5,1.5,2,0.5,0.5,1.5,2,2,0.5,0,2,4,2,0
"742",1,4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1.5,2,2,1.5,1,2,0,2,2,2,1,0,0.5,1,4,4,2,0,0
"743",2,1.5,4,0,1.5,1.5,0,1,0.5,0,0,0,2,1.5,1,0,1.5,1.5,2,0.5,1.5,1,3,1.5,1,1.5,0,2,1.5,2,1.5,4,4,0,0,4
"744",NA,NA,NA,NA,NA,NA,2,1,2,0,0,1,1,2,0,NA,NA,NA,NA,NA,2,1,2,0,1,2,1,1.5,0.5,0.5,1,4,4,1,4,1
"745",2,2,2,0,0.5,2,0,0,1,1.5,0.5,1,NA,0,0,1,2,1,1,1.5,0,1,1.5,0.5,2,0.5,2,0,0,2,0.5,4,4,1,0,2
"746",NA,1.5,2,1,1,1,1,1,2,0.5,1,2,1.5,2,0.5,2,1.5,2,2,2,0,2,2,1,2,0,0.5,2,0.5,2,1,2,4,4,2,0
"747",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,2,2,2,1.5,0.5,2,1,0.5,2,0.5,0,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,1,2,0,3,1,1,1.5,1,0,3,1,1,1,1,1,NA,0.5,2,1,0,NA,0.5,2,2,2,0,2,2,2,2,4,4,2,4,4
"749",2,1,2,0,2,3,2,0,1,2,0,0.5,0,0.5,1.5,2,1,0.5,1,0,0,0,4,0,2,2,0.5,0,2,2,1.5,2,0,NA,0,NA
"750",1,1,4,0.5,2,3,1,1.5,2,0,2.5,1,2,0,1.5,0.5,2,0.5,2,1.5,2,3,1,2,0.5,1,1,2,2,3,2,4,1,1,4,0
"751",1,2.5,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1.5,0.5,0,1,1,2,2,0,2,0,4,4
"752",NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,2,2.5,0.5,1.5,1,0,2,1,2,0,2,1,1,1,1,2,0,0,3,4,4,4
"753",1,1,1,0,0.5,0,2,0.5,0,0.5,1.5,0,0,0.5,1,1,1.5,2,2,2,0,0,0,2,1,0,1,2,1,2,2,0,4,4,4,0
"754",1,1,1,1,1,4,3,NA,1,4,2,0.5,1.5,1,2.5,1.5,1,0.5,1,1.5,0.5,2,1.5,1,2,1,2,NA,1,2.5,1,0,0,1,3,0
"755",NA,NA,NA,NA,NA,NA,NA,NA,0.5,2,2,0.5,0.5,2,0.5,0.5,0.5,2,0.5,2,0,1,0.5,0.5,1.5,0,2.5,1,0,2,0.5,2,4,4,4,2
"756",1,1,1,2,2.5,2,1,0,0,1,0.5,0,0.5,0,1,1,2,1,1,1.5,2,1.5,1,1,0,2,1,0,0.5,1,2,0,2,2,1,2
"757",0,1,2,1,1,1,2,1,0,1.5,3,0,1.5,1,2,2,3,1.5,2,1,1.5,1.5,1,2,0,1,2,1,1,1.5,2,0,1,0,2,1
"758",0.5,0,0,0,2,2,0,2,0,0,2.5,0,0.5,2,2,2,1.5,0,0,0,2,0,0,1,1,0.5,0.5,0.5,0.5,2,0.5,0,4,4,0,0
"759",1,2,1,0.5,2,2,0,1,2,1,1,3,2,1,1.5,2,0.5,1.5,1,0,2,1.5,2,2,0,0,1,0.5,2,2,0,0,0,0,4,2
"760",2,1.5,1,0,2,2,0,2,2,0.5,3,1,2,2,2,2,2,2,2,2,1.5,2,0,1,0.5,2,0.5,2,2,NA,2,4,4,1,4,4
"761",2,4,1,0,0,1.5,1,1.5,0,1,4,2,1,2,0,1,0.5,1,1.5,1,1,1,2,2,1.5,2,2,2,0,2,1.5,4,4,2,2,1
"762",NA,NA,NA,1,3,0.5,1,0.5,0,0,2,3,2,1.5,3,0.5,3,2,4,0,2,2,2,0,0.5,0.5,1,1,2,2,1,2,4,4,4,2
"763",NA,NA,NA,NA,NA,2,1,1,0,1,3,1,0.5,1,0.5,1,2,2,2,1,1,1,1,1,2,2,2.5,2,2.5,2,2,2,2,2,2,2
"764",NA,NA,1,0,2.5,2,0,0.5,0.5,2,3,0,0.5,1,1.5,2,1.5,2,2,2,2,1,0.5,0.5,0,0.5,2,2,1,2,2,1,4,4,4,1
"765",NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,1,2,2,2,1.5,2,0,2,2,3,4,2
"766",0,2,0,2,2.5,1,2,0,0.5,2,3,0,0,0.5,1,1,3,2,0,2,2,0.5,1,0,1,0.5,1,2,2,2,0,0,0,0,0,2
"767",0,0,0,0.5,2,1,0,1,1.5,1,1.5,3,1.5,1.5,2,2,0,2,2,0,2,1.5,2,1.5,0.5,0.5,0.5,0.5,3,1.5,0.5,1,0,2,0,4
"768",2,1,1.5,1,1,0.5,2,1,2,0,3,2,2,0,1,2,2,1,2,1.5,1.5,2,1,1.5,1,2,1,1,0.5,2,2,4,4,4,4,4
"769",1.5,1,1,1,1.5,1,0,3,0,0,2,0,2,1.5,0.5,0,1.5,0,0,0,2,0,0.5,2,3.5,1,1,2,1,NA,2,0,1,4,4,0
"770",0.5,2,2,2,1,1,1,0.5,2,4,4,4,2,0,2,0,4,0.5,3,0.5,0,0,1,0,1,1,1,2,0.5,0,3,0,1,4,2,1
"771",2,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0.5,2,1,2,0,2,2,2,2,2,2.5,1,2,2,2,4,4,4
"772",NA,NA,NA,NA,NA,NA,NA,NA,0,3.5,2,1,0,1,0,0,4,0,0,2,0.5,0.5,1,0.5,1,0.5,0.5,2,2,0,1.5,0,0,3,4,NA
"773",1,2,1.5,1,1,1,2,2,2,1,0,0,0.5,1,2,1.5,2.5,0,2,1,0,0,1,0,1.5,1,1,2,1,0,2,0,2,4,4,0
"774",1.5,0,1,0,0,1,1,2,0,0,4,0,2,0.5,1,0.5,1,0,1.5,1.5,1.5,1,0.5,2,1.5,1.5,0.5,2,1,3,1.5,2,4,4,4,0
"775",1,0,1,1,1,1,2,0,2,1.5,1,2,2,2,2.5,0.5,1,0.5,1.5,1,1.5,1,2,0,2,1.5,0.5,2,1.5,0,1,0,4,0,0,4
"776",0,0,2,2,3,2,2,0,2,0,2,1,2,1.5,2,2,0,1.5,2,2,3,0.5,2,0.5,0.5,1,0.5,0.5,2,2,0.5,2,2,4,4,2
"777",0,0,1,1,3,0.5,2,1.5,2,0,2,2,2,2,3,2,0.5,0.5,1,0,2,0.5,3,0.5,0,1,0.5,0.5,1,1,1,0,0,2,4,0
"778",1,0,1,0,2,2,2,1,0,2,3,0,0.5,0.5,0.5,0.5,2,0,0.5,2,0,1,0.5,2,1,2,2,1.5,0.5,1,0.5,0,4,0,0,1
"779",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,1,2,0,1,0,1,0.5,2,0.5,1,2,1,1,0.5,2,0.5,1,2,0,4,2,4,0
"780",0,3,2,0,2,2,1,0.5,0,3,1.5,1,1.5,0.5,0.5,0.5,3,0,1.5,0.5,1,0.5,0.5,2,1,0,0,2,0.5,0,3,0,2,0,4,NA
"781",0,0,2,0,1.5,2.5,1,2,0.5,3,2.5,2,0,0,1,NA,3,0,0.5,0,2,0,2,0,1,0.5,0,1,1,2,1,4,2,4,4,2
"782",0,2,2,0,2,2,0,4,0,0,0.5,0,0.5,1,0.5,0,1,0,2,2,2,0.5,0.5,2,3,0.5,0.5,2,0,0.5,0.5,0,2,4,2,2
"784",2,2,2,0,0,2,0,2.5,1,0.5,1,0,1,2,NA,0,1,0,1,2,2,0.5,0.5,2,2,2.5,0.5,2,1,1,2,0,4,4,4,0
"785",1.5,0,1.5,1,2,2,0,3,0.5,0,1,0,2,2,0,0,2,0.5,2,2,2,0,0.5,3,3,0,0,2,0,0,1.5,0,4,4,1,0
"786",0,2,2,1,2,0,1,0,2.5,2,4,1,1,2,0,0,3,1,1,1,0.5,1,1,1,0,1,1,2,3,0,1,2,2,2,2,1
"787",2,1.5,2,2,1.5,1,2,1,1.5,2,4,2,2,1,1,0,4,1,2,1.5,1.5,0,1,2,1,3,2,1.5,1.5,0,3,2,2,4,4,3
"788",NA,0.5,1.5,1,2.5,1,2,2,0.5,1.5,2,1,4,1,3,0,1.5,1,2,1,2,1.5,0.5,2,3,1,1,1.5,1.5,1,1.5,1,4,1,4,0
"790",0,0,2,1,1,1,1,3,1,0,1.5,0,1,4,0.5,0,4,0,2,1,0,2,1,2,1.5,0.5,4,2,0,1,3,4,4,0,4,3
"791",0,0,2,0,2,0.5,1,4,0,0,2,0.5,4,2.5,4,0.5,0.5,1,1,0.5,1.5,0.5,1,2,2,0.5,2,2.5,1,2,1.5,0,4,2,4,2
"792",1,0,1,1,3,4,1,2,1,2,0,0,0,1,1,0,2,0,1.5,2,0.5,2,0.5,0.5,2,2,1.5,2,3,2,2,2,0,0,0,0
"793",1,1,0,1,4,1,2,2,1,2,1,3,0,1.5,4,3,0,1.5,2,1,2,2,2.5,1,1,1,1,2,2,2,2,2,4,2,4,1
"801",0,1.5,0,0.5,2.5,1,1,2,0.5,1,2,0,1,1,0,2,2,3,0,0,0,0.5,1,1,0,0,1,0.5,2,0,2,0,0,0,1,4
"802",2,2,2,2,0,2,2,0.5,1,0.5,1.5,0,0.5,1,1,0.5,2,2,1,0,1,1,0,0,0,0,1,0,2,0,2,4,0,0,2,1
"803",NA,NA,0,0.5,0,0,0,1,0.5,2,3,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4
"804",NA,NA,NA,NA,1,0,2,0,0,1,2,0.5,1.5,0,2,1,1,2,0,2,1,0,0,1,2,1,2,0,0.5,0,0,0,0,0,1,4
"805",0,0.5,0,1,2,0,1,0,0,0,0.5,0,0,0,0,0,0,1,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
"806",NA,NA,0,1.5,0.5,2,1,1,1,1.5,1,2.5,0,2,NA,NA,0.5,0,0.5,2,0.5,1,1,0.5,0.5,0.5,NA,0,0,1,2,0,0,4,0,4
"807",1,1,1.5,1.5,0,0,0,1,1,2,1,1,1,1,1,2,0.5,2,0,0,0,0,2,1,2,2,0.5,0,0,0.5,0,2,4,0,0,NA
"808",0,1,0,2,0,0,1,1,0.5,1,0,0.5,0,0.5,0,2,2,1,1,0.5,0,1,0,0,0,0,1,1,1,0,2.5,0,2,0,3,0
"809",0,1,NA,2,NA,NA,1,0.5,0,2.5,NA,0.5,1.5,0,1.5,1,1,0.5,0,0,0,2,0,0,0.5,2,2,0.5,0,0,1,NA,0,0,0,2
"810",1.5,0,0,2,0,0,0,0,0,0,0,0,1.5,2,0,NA,0.5,2,0.5,1,0,0.5,0.5,0.5,0,0,0,0.5,1,1,1,0,2,0,4,0
"811",0,0,0,2,2.5,0,0,2,1,0,0,1.5,1,1,0,1,0.5,2,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,4,0,0
"812",NA,NA,NA,NA,NA,NA,0,2,0,1.5,2,0,NA,NA,NA,NA,0.5,0,1,1,0,2,1,1,2,0,2,2.5,0,NA,1,0,0,0,NA,1
"813",2,1,1.5,1,1.5,0,2,2,0.5,2,1,1.5,2,0,0,2,0.5,0.5,2,0,0.5,2,0,0,0,2,1,1,0,0.5,0,0,2,0,0,0
"814",0,0,0,0,0,2,NA,0.5,0,1,0,1,2,0,0,3,0,1,2,0.5,1,2,1,1,1,1,1,1.5,0.5,0,0.5,0,0,2,0,2
"815",0,0.5,0.5,1.5,1,2,1,2,1,1,2,0,2,0.5,1,1,1,1,1,1,0,1,0.5,0.5,0.5,2.5,0,1,2,2,0,1,2,0,0,2
"816",1,1,1,1,1,NA,2,3,1,2,2,0,2,1,0,1,0.5,2,1,0,0,1.5,1,0.5,0,0.5,0.5,2,1.5,0,1,2,2,2,2,2
"817",NA,NA,NA,NA,NA,0,2,1,1,0,2,NA,NA,2,1,NA,1,1,0,0,0.5,0.5,1,0,0,1,2,0,1,0,1.5,4,2,2,2,0
"818",2,0.5,0,2,0,0,1.5,1.5,1,0,3,0,0,0.5,0,0,0.5,0,0.5,0.5,2,0,2,1,0.5,0.5,1.5,0.5,0.5,1.5,2,2,2,4,0,2
"819",4,0.5,0,3,0,0,0,0,0,1.5,3,0,2,0,0,0.5,2,1,0,2,0.5,2,1.5,1,1,1,0.5,1,2,1,2,0,0,0,4,0
"820",NA,NA,NA,1.5,0,0,2,2,1.5,1,2,0,1.5,1,0,1.5,2,2,1,1,0,2,0,1,0,1,1,0.5,1.5,1,1,0,4,NA,NA,NA
"821",1.5,2,1,2,2,2,0,1.5,2,1,0,1,0,2,0,2,2,0,2,0,2,1,0.5,0,2,1,1,2,2,2,2,2,4,4,4,2
"822",1,3,0.5,0,2,2,2,2,1.5,0,2,2,2,0,2,0.5,2,2,2,2,1,1.5,1,1.5,0,3.5,1,1,0,0,1,0,0,4,4,0
"823",1,1,1,1.5,2,2,2,2,2,1,2,1,3,2,2,1,2,2,2,2,1,2,2,1.5,0.5,2,2,0.5,2,2,2,4,1,0,4,4
"824",1,1.5,1,1,2,1,1,2,0,1,1.5,1,2,2,2,1,2,0.5,0,0,1.5,1.5,2,1.5,0,2,2,0.5,2,1,2,4,4,4,2,4
"825",2.5,1.5,1,1.5,2,2,2,2,1,1,0,1,0.5,1,2,2,0,2,2,2,1,1,1,NA,0,1,0.5,1,NA,NA,NA,4,2,4,NA,4
"826",NA,NA,NA,NA,NA,NA,NA,2,0,2,3,2,2,0,1,0.5,1.5,0,2,0.5,2,1.5,2,0,0,0,2.5,1.5,0,2,1,2,4,4,4,4
"827",3,3,0,1,0.5,1,0,2,2,2,4,1.5,2,2,NA,NA,NA,NA,0,2,2,2,2,2,3,2,2,2,2,2,0,4,2,4,4,4
"829",NA,NA,NA,3,0,4,0,0,2,0,0,1,0,1.5,2,0.5,2,1,1,0.5,0,2,1,0,0,2,1.5,0,2,0.5,2,0,2,0,2,4
"830",0,1,0,4,1,0,0,1,0,0,0,0,1,1,1,0.5,0,0.5,0,NA,0,2,1,1,0,2,0,0,0,0,1,0,4,0,2,0
"831",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,2,1,0,2,0,0,0.5,1,2,1,1,1,0.5,1,4,0,0,2,0,2,2
"832",NA,NA,NA,NA,NA,2,2.5,0,1,0,4,0,2,1.5,1,0,2,0,0,2,1,2,2,1,4,0,0,2,0,2.5,1.5,4,NA,NA,2,0
"833",0,0.5,0,0,1,0,2,3,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0.5,0.5,1,0.5,0.5,0,2,1,0,0,0
"834",2,2,0,1,0,0,2,NA,1,0,0.5,1.5,0.5,2,2,0,NA,0,0,0,0,0,1,0,0,1,0.5,1,0,0,2,0,2,NA,NA,NA
"835",2,1,0,1,1.5,4,1,1,1,2,2,0.5,2,1,1,2,2,0.5,2,1,1,0.5,2,2,3.5,2,1.5,1,1,1.5,1,0,1,0,4,4
"836",NA,NA,NA,NA,NA,NA,NA,2,1,2,2,0.5,1,2,1,1,1,1,1,0,2,0.5,2,2,1.5,0.5,2,2,1,2,1,0,0,4,4,4
"837",2,2,2,2,2,1.5,2,0.5,2,2,3,3,0.5,2,3,2,3,2,1.5,2,2,2,2,1.5,2,2,1.5,0.5,1,2,0,1,2,4,4,1
"838",1,2,2,0,2,2,2,1.5,1.5,2,2,0.5,1,2,2,2,1.5,2,2,1,2,2,2,2,1,1.5,1.5,1.5,1.5,2,1.5,4,4,4,4,4
"839",0,0.5,2,2,3,2,1,2,0.5,0,2,2,2,1,1,2.5,0,1,NA,0.5,2,1,1.5,1,0.5,1.5,1.5,1,2,1,2,1,1,4,4,1
"840",2,1,2,2,0.5,3,1,2,1,0.5,3,1,1,3,3,2,2,0,1,0,2,2,2,2,2,1.5,2,NA,2,1,2,1,2,4,4,NA
"841",NA,NA,1,2,0,1,1,1.5,1,0,4,0,0,0.5,0.5,1,3,0.5,1,1.5,1,0.5,1,1,2,4,2,2,4,1.5,2,0,2,3,4,3
"842",1,0.5,1,1,1,2,1,3,0,0,0,0,1.5,1.5,1,0,0.5,0.5,2,0,2,0,0,2,1.5,0,1,0.5,1,2,2,2,4,4,2,2
"843",1,1,1,2,1,1,2,1,1,1,2,2,1,2,0,1.5,2,1,1,2,1.5,0.5,2,1,2,3,2,2,1.5,2,2,4,4,4,2,2
"844",2,1,0,1,3,1,1,2,2,1.5,2,4,2,0.5,0.5,1,0.5,2.5,1.5,2,1.5,1.5,3,2,1.5,2,2,1.5,1,2,1,4,2,4,4,1
"845",0,0,0,2,3,2,2,2,2,2,2,1,1,2,2,2,2,3,1.5,2,2,2,3.5,1.5,0.5,1.5,1.5,1,1,2,0,2,2,4,2,4
"846",1,1.5,1.5,1.5,2,1,2,2,2,0.5,2,2,0,0.5,0,1,3,2,0.5,2,1,0.5,0,0,1.5,3,3,2,2,2,0.5,2,4,2,2,3
"847",2.5,1.5,2,0.5,2,2,2,1,0.5,0.5,2,0,4,0.5,1,1.5,2,2,2,1.5,2,1,0,2,0,0.5,2.5,0,1,2,2,2,2,4,4,2
"848",0,1,1,0,1,1,2,1,1.5,0,2,2,2,2,2,2,0,1.5,2,0,0.5,1.5,1.5,1,1,0,1.5,2,2,2,2,2,2,4,1,NA
"849",2,2,0,2,1.5,0.5,2,0.5,1.5,1,1.5,2.5,2,1.5,1,1,2,2,0.5,0.5,0.5,0.5,2,2,0.5,2,1.5,2,0,2,2,4,4,0,4,4
"850",0,0,0,1,1,0.5,1,1.5,0.5,0.5,2,3,1.5,1.5,3,3,0,1,2,0.5,2,1,2,1,1,1,0.5,1,2,2,0.5,1,0,4,4,2
"851",0,3,1,1,1.5,0,2,1.5,2.5,0,3,2,2,0.5,2,2,1,1,0,2,0.5,0,2,0,2,2,2,2,2,2,1,0,4,4,4,4
"852",0.5,1,1,0,1,1,2,2,2,2,0.5,0,1,1,1,1,2,2,1,2,2,1,2,0,NA,2,2,1,2,2,1,4,4,1,2,4
"853",NA,1,1.5,0,1.5,1,1,0.5,2,2,2,2.5,2,2,3,3,2,1,1,0,2,2,2,0.5,1,2,2,2,1,1,2,4,4,4,2,0
"854",2,2,2,1,2,1,2,1,1,0.5,2,4,1,1.5,1,2,2,2,1.5,2,1.5,2,2,0,2,3,2,2,2,2,1,2,4,2,4,4
"855",2,2,2,2,2,2,2,2,2,0.5,3,2,1.5,1.5,3,2,1.5,3,2,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,1,4,4,4,2,4
"856",NA,NA,NA,1.5,1.5,1.5,1.5,1,2,1,2,0.5,2,2,2,0.5,0,1,2,0,0.5,0.5,0.5,1.5,1,2,1,2,0.5,1,1,2,2,4,4,4
"857",NA,NA,NA,NA,NA,NA,NA,2,2,2,0.5,0,0.5,1,2.5,0.5,1,0.5,0.5,3.5,0.5,0.5,2,2,1,2,0.5,2,0,2,2,0,1,2,0,4
"858",2,2,0,2,2,0.5,1,0,1,1.5,0.5,0,2,1,1.5,2,1.5,0,1.5,1,2,0,2,2,2,2,1,2,0,2,2,4,4,0,4,4
"859",2,2,2,2,2,1.5,1,2,1.5,2,3,2,0.5,3,2,2,2,2,2,0.5,2,2,NA,2,2,1,1,2,1,2,2,0,4,4,4,0
"860",NA,NA,0,0,2,1,2,1,1.5,2,3,0,0.5,0.5,0,2,3,2,0.5,2,1,0.5,2,1.5,2,3,2,2,2,1,1.5,1,4,4,4,4
"861",1,1,1,1,1.5,1,2,1.5,1.5,1,2,3,1,1,2,2.5,0.5,2,1,1,1.5,1,1.5,2,2,2,1,1,1,1,1,NA,4,4,NA,NA
"862",NA,NA,NA,NA,2,1,NA,1,1.5,2,2,1.5,1,2,2,2,2,2,2,NA,0.5,0,1.5,0,1.5,0,3,2,2,1.5,0,0,0,4,4,4
"863",0,2,2,1,1,1,2,1.5,2,0.5,1,3,1,2,2,2,0,0,2,0,2,1,2,1,1,0.5,0,1,2,1.5,0,2,2,4,4,1
"864",0.5,0,0,1,4,1,1,1,1.5,0.5,3,1,2,1.5,3,3,0,2,2,1,2,1,1.5,1,0.5,0,0,2,2,2,0,4,0,4,4,0
"865",0,1,0,0,0,0,1,0,1,2,2,0,1,0,1,0,1,2,0.5,1.5,2,0.5,1,0,1.5,2,1,2.5,2,4,1,4,4,4,4,4
"866",2,1,1.5,2,1.5,1,1,NA,1,1.5,0.5,0.5,1,0,3,2,0.5,1,2,0,0.5,1.5,1.5,0.5,2,2,0.5,2,2,2,1,0,4,4,4,2
